172.18.0.7 - - [01/Mar/2026:07:25:09 +0000] "GET / HTTP/1.0" 200 75055 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.7705" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:39 +0000] "GET /assets/public/images/products/green_smoothie.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:40 +0000] "GET /assets/public/images/products/eggfruit_juice.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:40 +0000] "GET /assets/public/images/products/fruit_press.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:40 +0000] "GET /assets/public/images/products/permafrost.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:40 +0000] "GET /main.js HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:40 +0000] "GET /styles.css HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:40 +0000] "GET /assets/public/images/products/lemon_juice.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:40 +0000] "GET /assets/public/images/products/melon_bike.jpeg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:40 +0000] "GET /assets/public/images/products/fan_facemask.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:40 +0000] "GET /assets/i18n/en.json HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:40 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PoeReKb HTTP/1.0" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:40 +0000] "GET /rest/admin/application-version HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:41 +0000] "GET /rest/admin/application-configuration HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:42 +0000] "GET /rest/admin/application-version HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:42 +0000] "GET /rest/admin/application-configuration HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:42 +0000] "GET /rest/products/search?q= HTTP/1.0" 499 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:42 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PoeRdbC&sid=mTItCs88mNKrYNApAAAD HTTP/1.0" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:42 +0000] "GET /rest/languages HTTP/1.0" 499 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:42 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PoeReR6&sid=mTItCs88mNKrYNApAAAD HTTP/1.0" 200 2 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:42 +0000] "GET /api/Quantitys/ HTTP/1.0" 499 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:43 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:05:43 +0000] "GET /api/Challenges/?name=Score%20Board HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:06:27 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:08:05 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "\x5C172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:09:49 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:09:51 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/dashboard/events" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:10:05 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/dashboard/events" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:10:30 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:10:53 +0000] "GET /static/js/bundle.js HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:10:54 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - - [01/Mar/2026:08:12:32 +0000] "GET /static/js/bundle.js HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - - [01/Mar/2026:08:12:32 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:12:51 +0000] "GET /static/js/bundle.js HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:12:52 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "172.18.0.1"
172.18.0.2 - admin [01/Mar/2026:08:13:59 +0000] "GET /static/js/bundle.js HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - admin [01/Mar/2026:08:13:59 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:15:59 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:16:31 +0000] "GET /static/js/bundle.js HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:16:31 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:13 +0000] "GET / HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:17 +0000] "GET /runtime.js HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:17 +0000] "GET /main.js HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:17 +0000] "GET /polyfills.js HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:18 +0000] "GET /styles.css HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:18 +0000] "GET /vendor.js HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:27 +0000] "GET /styles.css HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:28 +0000] "GET /assets/i18n/en.json HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:28 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PoeWe5C HTTP/1.0" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:29 +0000] "GET /rest/admin/application-version HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:31 +0000] "GET /rest/admin/application-configuration HTTP/1.0" 200 8460 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:32 +0000] "GET /rest/admin/application-version HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:32 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=J7_Z1uy13ZJoarI1AAAA HTTP/1.0" 400 34 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:32 +0000] "GET /MaterialIcons-Regular.woff2 HTTP/1.0" 304 0 "http://localhost/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:32 +0000] "GET /assets/public/images/JuiceShop_Logo.png HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:32 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PoeWeTH&sid=J7_Z1uy13ZJoarI1AAAA HTTP/1.0" 200 2 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:32 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PoeWeTa&sid=J7_Z1uy13ZJoarI1AAAA HTTP/1.0" 200 53 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:33 +0000] "GET /rest/admin/application-configuration HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:33 +0000] "GET /assets/public/favicon_js.ico HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:33 +0000] "GET /rest/admin/application-configuration HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:33 +0000] "GET /rest/languages HTTP/1.0" 200 1309 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:33 +0000] "GET /rest/products/search?q= HTTP/1.0" 200 3843 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:33 +0000] "GET /api/Challenges/?name=Score%20Board HTTP/1.0" 200 449 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /api/Quantitys/ HTTP/1.0" 200 441 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /api/Challenges/?name=Score%20Board HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/apple_pressings.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/apple_juice.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/eggfruit_juice.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/artwork2.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/banana_juice.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/fruit_press.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/permafrost.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/melon_bike.jpeg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/fan_facemask.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/carrot_juice.jpeg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/lemon_juice.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:34 +0000] "GET /assets/public/images/products/green_smoothie.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:38 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PoeWf3D&sid=J7_Z1uy13ZJoarI1AAAA HTTP/1.0" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:38 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PoeWgNO&sid=J7_Z1uy13ZJoarI1AAAA HTTP/1.0" 200 2 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:40 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:27:59 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:28:03 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.2 - - [01/Mar/2026:08:28:36 +0000] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.17.0" "-"
172.18.0.2 - - [01/Mar/2026:08:28:38 +0000] "GET / HTTP/1.0" 200 75055 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.7705" "-"
172.18.0.7 - - [01/Mar/2026:08:32:59 +0000] "GET / HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:08:33:13 +0000] "GET /vendor.js HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
